Source,Class,ox,Img,Confidence Score
stylegan2,church,0_real,00908.png,0.00011312105925753713
stylegan2,church,0_real,00911.png,5.037800656282343e-05
stylegan2,church,0_real,00922.png,7.507367990911007e-05
stylegan2,church,0_real,00925.png,4.126454587094486e-05
stylegan2,church,0_real,00932.png,0.0005711869453079998
stylegan2,church,0_real,00946.png,0.0001378949236823246
stylegan2,church,0_real,00948.png,8.819268259685487e-05
stylegan2,church,0_real,00952.png,0.00022521740174852312
stylegan2,church,0_real,00982.png,0.007758011110126972
stylegan2,church,0_real,00987.png,0.0005700602778233588
stylegan2,church,0_real,00990.png,0.0005341141950339079
stylegan2,church,0_real,01029.png,9.30868845898658e-05
stylegan2,church,0_real,01050.png,2.9973523396620294e-06
stylegan2,church,0_real,01108.png,7.947537596919574e-06
stylegan2,church,0_real,01114.png,0.000837551080621779
stylegan2,church,0_real,01141.png,0.0006423245067708194
stylegan2,church,0_real,01167.png,0.0002557249099481851
stylegan2,church,0_real,01179.png,0.0011845732806250453
stylegan2,church,0_real,01183.png,4.050373263453366e-06
stylegan2,church,0_real,01200.png,0.00021473781089298427
stylegan2,church,0_real,01208.png,8.63649693201296e-05
stylegan2,church,0_real,01213.png,6.93676020091516e-06
stylegan2,church,0_real,01232.png,0.0003636412147898227
stylegan2,church,0_real,01235.png,1.6182688341359608e-05
stylegan2,church,0_real,01237.png,3.091570590640913e-07
stylegan2,church,0_real,01249.png,0.00011979158443864435
stylegan2,church,0_real,01265.png,0.0005106654134579003
stylegan2,church,0_real,01270.png,0.004504628013819456
stylegan2,church,0_real,01280.png,0.0010647871531546116
stylegan2,church,0_real,01297.png,0.0012611672282218933
stylegan2,church,0_real,01318.png,0.001409677672199905
stylegan2,church,0_real,01320.png,0.0003980337642133236
stylegan2,church,0_real,01324.png,0.0006377258687280118
stylegan2,church,0_real,01328.png,0.0008287808741442859
stylegan2,church,0_real,01358.png,3.299950549262576e-05
stylegan2,church,0_real,01372.png,3.9969167119124904e-05
stylegan2,church,0_real,01374.png,0.0033182965125888586
stylegan2,church,0_real,01378.png,3.513257252052426e-05
stylegan2,church,0_real,01386.png,6.886025221319869e-05
stylegan2,church,0_real,01391.png,0.0005159449065104127
stylegan2,church,0_real,01396.png,1.680187415331602e-05
stylegan2,church,0_real,01398.png,0.1268692910671234
stylegan2,church,0_real,01434.png,3.7451951357070357e-05
stylegan2,church,0_real,01439.png,0.0006968343514017761
stylegan2,church,0_real,01443.png,4.025941962026991e-06
stylegan2,church,0_real,01450.png,1.721811895549763e-05
stylegan2,church,0_real,01459.png,0.0001678310800343752
stylegan2,church,0_real,01461.png,3.3752090530470014e-05
stylegan2,church,0_real,01472.png,3.807005487033166e-05
stylegan2,church,0_real,01505.png,1.3373751244216692e-05
stylegan2,church,0_real,01529.png,0.0001330893865088001
stylegan2,church,0_real,01551.png,0.0011129031190648675
stylegan2,church,0_real,01557.png,4.366810753708705e-05
stylegan2,church,0_real,01560.png,2.1030875359429047e-05
stylegan2,church,0_real,01582.png,0.004272405058145523
stylegan2,church,0_real,01594.png,8.189401705749333e-05
stylegan2,church,0_real,01599.png,0.005925300065428019
stylegan2,church,0_real,01600.png,8.010098827071488e-05
stylegan2,church,0_real,01602.png,0.00020495706121437252
stylegan2,church,0_real,01621.png,0.001298858318477869
stylegan2,church,0_real,01631.png,0.0038094711489975452
stylegan2,church,0_real,01643.png,2.9224762329249643e-05
stylegan2,church,0_real,01649.png,0.0008557469118386507
stylegan2,church,0_real,01654.png,8.325163798872381e-05
stylegan2,church,0_real,01664.png,7.960473885759711e-05
stylegan2,church,0_real,01671.png,5.7502144045429304e-05
stylegan2,church,0_real,01678.png,0.000306684582028538
stylegan2,church,0_real,01686.png,0.00022762992011848837
stylegan2,church,0_real,01700.png,1.82226413016906e-05
stylegan2,church,0_real,01724.png,0.00010742626182036474
stylegan2,church,0_real,01727.png,0.000508024066220969
stylegan2,church,0_real,01728.png,2.1258574633975513e-05
stylegan2,church,0_real,01730.png,1.0177409421885386e-05
stylegan2,church,0_real,01760.png,0.0009392491774633527
stylegan2,church,0_real,01767.png,3.0156339562381618e-05
stylegan2,church,0_real,01769.png,0.0006449162028729916
stylegan2,church,0_real,01773.png,0.0002449720923323184
stylegan2,church,0_real,01785.png,0.0007855009171180427
stylegan2,church,0_real,01786.png,0.0007136800559237599
stylegan2,church,0_real,01799.png,0.00012183976650703698
stylegan2,church,0_real,01816.png,0.005602805409580469
stylegan2,church,0_real,01819.png,0.00033840726246125996
stylegan2,church,0_real,01834.png,0.0005278224125504494
stylegan2,church,0_real,01840.png,5.244396015768871e-05
stylegan2,church,0_real,01847.png,0.0003953488194383681
stylegan2,church,0_real,01852.png,0.0005128231714479625
stylegan2,church,0_real,01889.png,0.007600394077599049
stylegan2,church,0_real,01898.png,0.005178172141313553
stylegan2,church,0_real,01917.png,0.0005525050219148397
stylegan2,church,0_real,01927.png,0.006589693948626518
stylegan2,church,0_real,01941.png,7.13250192347914e-05
stylegan2,church,0_real,01949.png,3.0701739888172597e-06
stylegan2,church,0_real,01952.png,0.0018738420912995934
stylegan2,church,0_real,01963.png,0.0006315630162134767
stylegan2,church,0_real,01995.png,1.3891065464122221e-05
stylegan2,church,0_real,02009.png,5.188389332033694e-05
stylegan2,church,0_real,02018.png,7.764020847389475e-05
stylegan2,church,0_real,02022.png,3.781287159654312e-05
stylegan2,church,0_real,02025.png,0.0003390115743968636
stylegan2,church,0_real,02039.png,0.0003126205992884934
stylegan2,church,0_real,02042.png,0.019328078255057335
stylegan2,church,0_real,02044.png,0.0015266271075233817
stylegan2,church,0_real,02045.png,0.00036643564817495644
stylegan2,church,0_real,02048.png,0.0003607145044952631
stylegan2,church,0_real,02055.png,3.068653313675895e-05
stylegan2,church,0_real,02060.png,0.00020288112864363939
stylegan2,church,0_real,02061.png,0.002432486042380333
stylegan2,church,0_real,02065.png,0.00036704729427583516
stylegan2,church,0_real,02074.png,0.0003634414169937372
stylegan2,church,0_real,02075.png,0.13584233820438385
stylegan2,church,0_real,02090.png,1.840192089730408e-05
stylegan2,church,0_real,02108.png,7.142221147660166e-05
stylegan2,church,0_real,02114.png,0.004468091297894716
stylegan2,church,0_real,02135.png,0.001390733290463686
stylegan2,church,0_real,02137.png,0.0068202875554561615
stylegan2,church,0_real,02153.png,0.0034813457168638706
stylegan2,church,0_real,02169.png,0.00016675434017088264
stylegan2,church,0_real,02189.png,0.0033971916418522596
stylegan2,church,0_real,02199.png,0.004550956655293703
stylegan2,church,0_real,02250.png,5.7538181863492355e-05
stylegan2,church,0_real,02251.png,4.2054231016663834e-05
stylegan2,church,0_real,02274.png,0.00010549010767135769
stylegan2,church,0_real,02284.png,0.0001206168599310331
stylegan2,church,0_real,02303.png,0.005226463545113802
stylegan2,church,0_real,02307.png,0.0017463910626247525
stylegan2,church,0_real,02311.png,0.00013673666398972273
stylegan2,church,0_real,02313.png,1.2126508408982772e-05
stylegan2,church,0_real,02318.png,5.687922111974331e-06
stylegan2,church,0_real,02335.png,0.00010242626012768596
stylegan2,church,0_real,02348.png,0.0001503288367530331
stylegan2,church,0_real,02352.png,0.0006321896216832101
stylegan2,church,0_real,02355.png,0.00773240951821208
stylegan2,church,0_real,02356.png,0.0002217713335994631
stylegan2,church,0_real,02377.png,0.0032227446790784597
stylegan2,church,0_real,02390.png,0.0003718708176165819
stylegan2,church,0_real,02391.png,0.0012607498792931437
stylegan2,church,0_real,02393.png,5.4596875997958705e-05
stylegan2,church,0_real,02396.png,0.0001447822869522497
stylegan2,church,0_real,02403.png,0.0006663973908871412
stylegan2,church,0_real,02408.png,2.8441161703085527e-05
stylegan2,church,0_real,02415.png,0.0002786163240671158
stylegan2,church,0_real,02423.png,0.00041109457379207015
stylegan2,church,0_real,02438.png,5.679639434674755e-05
stylegan2,church,0_real,02440.png,0.00025848211953416467
stylegan2,church,0_real,02447.png,4.8320292989956215e-05
stylegan2,church,0_real,02466.png,6.399808171408949e-06
stylegan2,church,0_real,02486.png,7.995362830115482e-05
stylegan2,church,0_real,02487.png,0.007342316210269928
stylegan2,church,0_real,02491.png,0.0001615160726942122
stylegan2,church,0_real,02498.png,9.299283556174487e-05
stylegan2,church,0_real,02499.png,0.00026754249120131135
stylegan2,church,0_real,02506.png,0.008512674830853939
stylegan2,church,0_real,02540.png,0.008753130212426186
stylegan2,church,0_real,02552.png,1.952998172782827e-05
stylegan2,church,0_real,02562.png,0.001104649156332016
stylegan2,church,0_real,02566.png,0.00035951993777416646
stylegan2,church,0_real,02568.png,0.0004466582031454891
stylegan2,church,0_real,02571.png,2.6007161068264395e-05
stylegan2,church,0_real,02585.png,0.0202470850199461
stylegan2,church,0_real,02589.png,1.2311787031649146e-05
stylegan2,church,0_real,02608.png,0.000307152746245265
stylegan2,church,0_real,02610.png,0.0002610593510325998
stylegan2,church,0_real,02617.png,0.000353703711880371
stylegan2,church,0_real,02643.png,0.00010602914699120447
stylegan2,church,0_real,02685.png,0.00020998557738494128
stylegan2,church,0_real,02689.png,0.00045269608381204307
stylegan2,church,0_real,02691.png,0.00017885648412629962
stylegan2,church,0_real,02702.png,0.004899701569229364
stylegan2,church,0_real,02717.png,0.001056369859725237
stylegan2,church,0_real,02738.png,3.310790634714067e-05
stylegan2,church,0_real,02744.png,0.0009741338435560465
stylegan2,church,0_real,02771.png,5.846738986292621e-07
stylegan2,church,0_real,02776.png,0.0004887142567895353
stylegan2,church,0_real,02791.png,0.03766915947198868
stylegan2,church,0_real,02803.png,7.338601426454261e-05
stylegan2,church,0_real,02805.png,0.00020916748326271772
stylegan2,church,0_real,02811.png,0.00012658932246267796
stylegan2,church,0_real,02816.png,0.00036363149411045015
stylegan2,church,0_real,02834.png,0.00016163577674888074
stylegan2,church,0_real,02842.png,0.00011132914369227365
stylegan2,church,0_real,02849.png,1.9752560547203757e-05
stylegan2,church,0_real,02851.png,3.421196743147448e-05
stylegan2,church,0_real,02853.png,0.027386177331209183
stylegan2,church,0_real,02903.png,0.004461525473743677
stylegan2,church,0_real,02909.png,0.0003957432054448873
stylegan2,church,0_real,02912.png,2.6268642159266165e-06
stylegan2,church,0_real,02918.png,2.8519980332930572e-05
stylegan2,church,0_real,02922.png,4.0834253013599664e-05
stylegan2,church,0_real,02930.png,0.0001052631123457104
stylegan2,church,0_real,02938.png,5.941850758972578e-05
stylegan2,church,0_real,02947.png,5.496744051924907e-06
stylegan2,church,0_real,02952.png,7.653470674995333e-05
stylegan2,church,0_real,02956.png,0.00033314345637336373
stylegan2,church,0_real,02976.png,0.0009891244117170572
stylegan2,church,0_real,02979.png,0.00011868777073686942
stylegan2,church,0_real,02995.png,0.0005040038377046585
stylegan2,church,0_real,03000.png,0.0019787645433098078
stylegan2,church,0_real,03002.png,0.0010369863593950868
stylegan2,church,0_real,03019.png,0.0019825678318738937
stylegan2,church,0_real,03025.png,0.00016111215518321842
stylegan2,church,0_real,03032.png,0.0002494819345884025
stylegan2,church,0_real,03036.png,0.0012174248695373535
stylegan2,church,0_real,03061.png,0.0008713200222700834
stylegan2,church,0_real,03081.png,0.00032184069277718663
stylegan2,church,0_real,03087.png,0.003193744458258152
stylegan2,church,0_real,03092.png,0.0024837765377014875
stylegan2,church,0_real,03102.png,0.003260876052081585
stylegan2,church,0_real,03123.png,9.371425403514877e-05
stylegan2,church,0_real,03124.png,0.0005860187229700387
stylegan2,church,0_real,03127.png,6.90455490257591e-05
stylegan2,church,0_real,03163.png,2.5105471650022082e-05
stylegan2,church,0_real,03172.png,0.00022555975010618567
stylegan2,church,0_real,03178.png,1.4373632438946515e-05
stylegan2,church,0_real,03192.png,0.006105543579906225
stylegan2,church,0_real,03194.png,0.0007160129607655108
stylegan2,church,0_real,03199.png,0.0006582603673450649
stylegan2,church,0_real,03214.png,0.00015304666885640472
stylegan2,church,0_real,03218.png,2.2885127691552043e-05
stylegan2,church,0_real,03224.png,0.0007530595757998526
stylegan2,church,0_real,03240.png,0.017046332359313965
stylegan2,church,0_real,03267.png,0.00047553895274177194
stylegan2,church,0_real,03275.png,0.00028119879425503314
stylegan2,church,0_real,03284.png,2.268474190714187e-06
stylegan2,church,0_real,03294.png,0.02524563856422901
stylegan2,church,0_real,03302.png,0.00017516972729936242
stylegan2,church,0_real,03313.png,0.0013236512895673513
stylegan2,church,0_real,03339.png,0.000729058519937098
stylegan2,church,0_real,03342.png,0.0004959569778293371
stylegan2,church,0_real,03364.png,5.306809180183336e-05
stylegan2,church,0_real,03400.png,0.00046886521158739924
stylegan2,church,0_real,03407.png,0.009931259788572788
stylegan2,church,0_real,03409.png,2.6047169740195386e-05
stylegan2,church,0_real,03413.png,0.013145677745342255
stylegan2,church,0_real,03443.png,0.012401765212416649
stylegan2,church,0_real,03449.png,0.0020335062872618437
stylegan2,church,0_real,03460.png,0.0003902173484675586
stylegan2,church,0_real,03462.png,4.419340621097945e-05
stylegan2,church,0_real,03488.png,0.0001426610251655802
stylegan2,church,0_real,03494.png,1.5350755347753875e-05
stylegan2,church,0_real,03505.png,0.00010605766146909446
stylegan2,church,0_real,03508.png,0.01419493556022644
stylegan2,church,0_real,03514.png,9.58365635597147e-05
stylegan2,church,0_real,03522.png,0.0017565898597240448
stylegan2,church,0_real,03527.png,5.88315051572863e-05
stylegan2,church,0_real,03530.png,0.0009188683470711112
stylegan2,church,0_real,03564.png,0.00030938725103624165
stylegan2,church,0_real,03570.png,4.244237788952887e-05
stylegan2,church,0_real,03574.png,5.6571308959973976e-05
stylegan2,church,0_real,03579.png,0.00015178606554400176
stylegan2,church,0_real,03588.png,0.0010168764274567366
stylegan2,church,0_real,03590.png,0.00010163264232687652
stylegan2,church,0_real,03593.png,0.0004443841753527522
stylegan2,church,0_real,03619.png,0.0001838678290368989
stylegan2,church,0_real,03624.png,0.00013959173520561308
stylegan2,church,0_real,03629.png,0.00022646870638709515
stylegan2,church,0_real,03631.png,7.9057936090976e-05
stylegan2,church,0_real,03634.png,0.0007106632692739367
stylegan2,church,0_real,03654.png,0.02629818581044674
stylegan2,church,0_real,03655.png,3.379693907845649e-06
stylegan2,church,0_real,03663.png,3.503420884953812e-05
stylegan2,church,0_real,03667.png,9.694154869066551e-05
stylegan2,church,0_real,03676.png,6.676913017145125e-06
stylegan2,church,0_real,03679.png,5.178804349270649e-05
stylegan2,church,0_real,03693.png,0.034077487885951996
stylegan2,church,0_real,03709.png,0.0036175581626594067
stylegan2,church,0_real,03711.png,0.0020372741855680943
stylegan2,church,0_real,03713.png,0.0001244115992449224
stylegan2,church,0_real,03723.png,3.502382242004387e-05
stylegan2,church,0_real,03731.png,0.01882041059434414
stylegan2,church,0_real,03735.png,0.0004202728159725666
stylegan2,church,0_real,03759.png,4.985174018656835e-05
stylegan2,church,0_real,03783.png,0.00013633370690513402
stylegan2,church,0_real,03793.png,0.0014194422401487827
stylegan2,church,0_real,03802.png,0.00013513417798094451
stylegan2,church,0_real,03820.png,0.0001446346432203427
stylegan2,church,0_real,03848.png,4.914478995488025e-05
stylegan2,church,0_real,03850.png,0.020868290215730667
stylegan2,church,0_real,03852.png,0.00014993315562605858
stylegan2,church,0_real,03884.png,5.7635050325188786e-05
stylegan2,church,0_real,03916.png,0.0002874229394365102
stylegan2,church,0_real,03960.png,0.015306354500353336
stylegan2,church,0_real,03964.png,0.00021882379951421171
stylegan2,church,0_real,03966.png,0.00037200056249275804
stylegan2,church,0_real,03968.png,7.424020168400602e-06
stylegan2,church,0_real,03980.png,1.911612571348087e-06
stylegan2,church,0_real,03986.png,2.0068931917194277e-05
stylegan2,church,0_real,03997.png,0.0001430084666935727
stylegan2,church,0_real,04013.png,0.00020286023209337145
stylegan2,church,0_real,04033.png,1.7685697457636707e-05
stylegan2,church,0_real,04074.png,6.71802117722109e-05
stylegan2,church,0_real,04109.png,0.0011664456687867641
stylegan2,church,0_real,04111.png,0.009227828122675419
stylegan2,church,0_real,04129.png,0.0026553997304290533
stylegan2,church,0_real,04136.png,0.0006868744385428727
stylegan2,church,0_real,04153.png,0.0036353236064314842
stylegan2,church,0_real,04160.png,0.001441403990611434
stylegan2,church,0_real,04166.png,0.00010898791515501216
stylegan2,church,0_real,04175.png,7.112784805940464e-05
stylegan2,church,0_real,04177.png,0.004627235699445009
stylegan2,church,0_real,04187.png,0.0008527737809345126
stylegan2,church,0_real,04189.png,2.39985511143459e-05
stylegan2,church,0_real,04195.png,0.00139060418587178
stylegan2,church,0_real,04223.png,5.507052946995827e-07
stylegan2,church,0_real,04245.png,4.848345633945428e-05
stylegan2,church,0_real,04298.png,0.0007037235773168504
stylegan2,church,0_real,04314.png,0.00043456294224597514
stylegan2,church,0_real,04364.png,7.660574920009822e-05
stylegan2,church,0_real,04365.png,0.00010672562348190695
stylegan2,church,0_real,04400.png,0.0007902465295046568
stylegan2,church,0_real,04401.png,0.0003923605545423925
stylegan2,church,0_real,04419.png,6.048145678505534e-06
stylegan2,church,0_real,04426.png,0.0010718064149841666
stylegan2,church,0_real,04430.png,0.00040008442010730505
stylegan2,church,0_real,04442.png,6.371521067194408e-06
stylegan2,church,0_real,04449.png,0.00031384435715153813
stylegan2,church,0_real,04451.png,1.7308003634752822e-06
stylegan2,church,0_real,04490.png,5.580781362368725e-06
stylegan2,church,0_real,04513.png,0.0003816139360424131
stylegan2,church,0_real,04520.png,0.0003118273161817342
stylegan2,church,0_real,04521.png,0.0010468513937667012
stylegan2,church,0_real,04546.png,5.6558037613285705e-05
stylegan2,church,0_real,04560.png,0.0013036279706284404
stylegan2,church,0_real,04576.png,0.000226242293138057
stylegan2,church,0_real,04577.png,0.00037578665069304407
stylegan2,church,0_real,04581.png,0.0012328228913247585
stylegan2,church,0_real,04604.png,0.00019631307804957032
stylegan2,church,0_real,04612.png,0.0006343796267174184
stylegan2,church,0_real,04616.png,0.02891998551785946
stylegan2,church,0_real,04618.png,1.439359039068222e-05
stylegan2,church,0_real,04619.png,2.5708293833304197e-05
stylegan2,church,0_real,04625.png,3.4886779758380726e-05
stylegan2,church,0_real,04627.png,4.549240657070186e-06
stylegan2,church,0_real,04629.png,0.0001528968714410439
stylegan2,church,0_real,04643.png,0.0007426327792927623
stylegan2,church,0_real,04656.png,2.8892007321701385e-05
stylegan2,church,0_real,04662.png,0.0013697011163458228
stylegan2,church,0_real,04663.png,8.895515293261269e-07
stylegan2,church,0_real,04672.png,3.8556136132683605e-05
stylegan2,church,0_real,04673.png,0.00020919660164508969
stylegan2,church,0_real,04674.png,1.5250831893354189e-05
stylegan2,church,0_real,04678.png,2.934479562100023e-05
stylegan2,church,0_real,04679.png,0.0001913966261781752
stylegan2,church,0_real,04728.png,0.00017227561329491436
stylegan2,church,0_real,04734.png,6.836847023805603e-05
stylegan2,church,0_real,04746.png,4.817269200430019e-06
stylegan2,church,0_real,04763.png,6.82025493006222e-05
stylegan2,church,0_real,04779.png,0.00392858125269413
stylegan2,church,0_real,04799.png,1.7627116903895512e-05
stylegan2,church,0_real,04805.png,5.56841541765607e-06
stylegan2,church,0_real,04811.png,7.573340553790331e-05
stylegan2,church,0_real,04828.png,0.0003416778927203268
stylegan2,church,0_real,04867.png,7.502809603465721e-05
stylegan2,church,0_real,04872.png,7.835117139620706e-05
stylegan2,church,0_real,04873.png,0.0002606899943202734
stylegan2,church,0_real,04882.png,0.06363575905561447
stylegan2,church,0_real,04908.png,0.00021972006652504206
stylegan2,church,0_real,04913.png,2.2648559024673887e-05
stylegan2,church,0_real,04918.png,6.860076973680407e-05
stylegan2,church,0_real,04929.png,9.83396457741037e-05
stylegan2,church,0_real,04931.png,1.0068130904983263e-05
stylegan2,church,0_real,04935.png,0.001047211466357112
stylegan2,church,0_real,04937.png,0.000672551803290844
stylegan2,church,0_real,04940.png,1.9297431208542548e-05
stylegan2,church,0_real,04944.png,3.527540570757992e-07
stylegan2,church,0_real,04974.png,0.0003498642472550273
stylegan2,church,0_real,04990.png,0.0015770685859024525
stylegan2,church,0_real,04991.png,0.0001345763448625803
stylegan2,church,0_real,04993.png,2.834346923918929e-05
stylegan2,church,0_real,05006.png,2.2290694687399082e-05
stylegan2,church,0_real,05015.png,6.147700332803652e-05
stylegan2,church,0_real,05016.png,0.0007881806814111769
stylegan2,church,0_real,05017.png,0.0003054045373573899
stylegan2,church,0_real,05025.png,6.023696550983004e-05
stylegan2,church,0_real,05049.png,0.0008344865636900067
stylegan2,church,0_real,05050.png,0.00013311731163412333
stylegan2,church,0_real,05072.png,0.0008490335894748569
stylegan2,church,0_real,05076.png,0.0003599179326556623
stylegan2,church,0_real,05091.png,0.000268295785645023
stylegan2,church,0_real,05105.png,0.0011839077342301607
stylegan2,church,0_real,05107.png,3.5620123526314273e-05
stylegan2,church,0_real,05114.png,0.0013323011808097363
stylegan2,church,0_real,05126.png,0.00153734243940562
stylegan2,church,0_real,05131.png,0.00010297154221916571
stylegan2,church,0_real,05148.png,2.8093954824726097e-06
stylegan2,church,0_real,05149.png,0.00010838979505933821
stylegan2,church,0_real,05150.png,0.00341285509057343
stylegan2,church,0_real,05156.png,0.0008302115020342171
stylegan2,church,0_real,05158.png,2.4540060621802695e-05
stylegan2,church,0_real,05168.png,0.0013546086847782135
stylegan2,church,0_real,05175.png,0.00014759114128537476
stylegan2,church,0_real,05182.png,3.733259063665173e-06
stylegan2,church,0_real,05196.png,0.00041339846211485565
stylegan2,church,0_real,05207.png,3.627795013017021e-05
stylegan2,church,0_real,05209.png,2.565553950262256e-05
stylegan2,church,0_real,05211.png,0.0013056967873126268
stylegan2,church,0_real,05215.png,0.01564263552427292
stylegan2,church,0_real,05224.png,1.406376304657897e-05
stylegan2,church,0_real,05256.png,0.002618212718516588
stylegan2,church,0_real,05261.png,2.225545722467359e-05
stylegan2,church,0_real,05280.png,0.05668140947818756
stylegan2,church,0_real,05294.png,0.00010109860158991069
stylegan2,church,0_real,05310.png,0.0007265937747433782
stylegan2,church,0_real,05317.png,7.070397259667516e-05
stylegan2,church,0_real,05318.png,0.0005420374218374491
stylegan2,church,0_real,05326.png,0.00019812658138107508
stylegan2,church,0_real,05336.png,0.005303376354277134
stylegan2,church,0_real,05337.png,0.0007772089447826147
stylegan2,church,0_real,05339.png,8.54508180054836e-05
stylegan2,church,0_real,05385.png,0.0004609153256751597
stylegan2,church,0_real,05390.png,1.0853468666027766e-05
stylegan2,church,0_real,05406.png,0.009658888913691044
stylegan2,church,0_real,05423.png,9.873080853139982e-05
stylegan2,church,0_real,05425.png,0.00050619977992028
stylegan2,church,0_real,05440.png,0.0007450698176398873
stylegan2,church,0_real,05449.png,7.87234675954096e-05
stylegan2,church,0_real,05450.png,0.0017732522683218122
stylegan2,church,0_real,05454.png,0.0009539392194710672
stylegan2,church,0_real,05469.png,1.1409400940465275e-05
stylegan2,church,0_real,05480.png,0.0007295157993212342
stylegan2,church,0_real,05496.png,0.000209238103707321
stylegan2,church,0_real,05502.png,0.0002594425459392369
