Source,Class,ox,Img,Confidence Score
stylegan2,cat,0_real,00467.png,0.0007914074813015759
stylegan2,cat,0_real,00481.png,0.00017071740876417607
stylegan2,cat,0_real,00482.png,0.00011887896835105494
stylegan2,cat,0_real,00486.png,3.691531310323626e-05
stylegan2,cat,0_real,00500.png,3.7157622045924654e-06
stylegan2,cat,0_real,00508.png,1.2003588381048758e-06
stylegan2,cat,0_real,00518.png,1.762903411872685e-05
stylegan2,cat,0_real,00519.png,0.0015804666327312589
stylegan2,cat,0_real,00530.png,0.0003242954844608903
stylegan2,cat,0_real,00540.png,0.00022568259737454355
stylegan2,cat,0_real,00543.png,0.0005886222352273762
stylegan2,cat,0_real,00550.png,0.0018039955757558346
stylegan2,cat,0_real,00561.png,0.0006179929478093982
stylegan2,cat,0_real,00572.png,0.0006882668822072446
stylegan2,cat,0_real,00592.png,0.0019226337317377329
stylegan2,cat,0_real,00624.png,0.0018763042753562331
stylegan2,cat,0_real,00642.png,8.851494931150228e-05
stylegan2,cat,0_real,00659.png,0.00015627907123416662
stylegan2,cat,0_real,00680.png,6.8275035118858796e-06
stylegan2,cat,0_real,00698.png,7.241283583425684e-06
stylegan2,cat,0_real,00706.png,0.00021469891362357885
stylegan2,cat,0_real,00715.png,2.0474351913435385e-05
stylegan2,cat,0_real,00719.png,0.00012848046026192605
stylegan2,cat,0_real,00723.png,6.808419925619091e-07
stylegan2,cat,0_real,00728.png,5.696993412129814e-06
stylegan2,cat,0_real,00737.png,1.4541717064275872e-05
stylegan2,cat,0_real,00746.png,5.3971489251125604e-05
stylegan2,cat,0_real,00755.png,0.007133282721042633
stylegan2,cat,0_real,00757.png,2.1736852431786247e-05
stylegan2,cat,0_real,00759.png,4.5956992835272104e-05
stylegan2,cat,0_real,00771.png,0.0003576178278308362
stylegan2,cat,0_real,00786.png,0.00017062644474208355
stylegan2,cat,0_real,00795.png,7.85944503149949e-05
stylegan2,cat,0_real,00807.png,0.002981593832373619
stylegan2,cat,0_real,00810.png,0.0001301655574934557
stylegan2,cat,0_real,00812.png,0.0006072940304875374
stylegan2,cat,0_real,00818.png,7.167445437517017e-05
stylegan2,cat,0_real,00820.png,8.535846427548677e-05
stylegan2,cat,0_real,00834.png,0.0023991228081285954
stylegan2,cat,0_real,00849.png,6.050456067896448e-05
stylegan2,cat,0_real,00855.png,2.1229350295470795e-06
stylegan2,cat,0_real,00858.png,6.216137080627959e-06
stylegan2,cat,0_real,00880.png,0.00035446928814053535
stylegan2,cat,0_real,00884.png,5.4620366427116096e-05
stylegan2,cat,0_real,00890.png,1.3588452247859095e-06
stylegan2,cat,0_real,00893.png,0.009142753668129444
stylegan2,cat,0_real,00895.png,8.308643737109378e-05
stylegan2,cat,0_real,00902.png,2.446554572088644e-05
stylegan2,cat,0_real,00908.png,0.0014299986651167274
stylegan2,cat,0_real,00911.png,6.606952956644818e-05
stylegan2,cat,0_real,00922.png,3.6204302887199447e-05
stylegan2,cat,0_real,00925.png,0.0021326534915715456
stylegan2,cat,0_real,00932.png,0.003457375569269061
stylegan2,cat,0_real,00946.png,0.00021968049986753613
stylegan2,cat,0_real,00948.png,5.0725338951451704e-05
stylegan2,cat,0_real,00952.png,0.001076257205568254
stylegan2,cat,0_real,00982.png,4.803072442882694e-05
stylegan2,cat,0_real,00987.png,0.000984645215794444
stylegan2,cat,0_real,00990.png,0.0013484033988788724
stylegan2,cat,0_real,01029.png,0.0017975218361243606
stylegan2,cat,0_real,01050.png,0.0013803383335471153
stylegan2,cat,0_real,01108.png,6.657054473180324e-05
stylegan2,cat,0_real,01114.png,0.00048309878911823034
stylegan2,cat,0_real,01141.png,0.0032884750980883837
stylegan2,cat,0_real,01167.png,7.178362284321338e-05
stylegan2,cat,0_real,01179.png,7.645563164260238e-05
stylegan2,cat,0_real,01183.png,9.476069863012526e-06
stylegan2,cat,0_real,01200.png,7.85765441833064e-05
stylegan2,cat,0_real,01208.png,0.18184170126914978
stylegan2,cat,0_real,01213.png,3.883763383782934e-06
stylegan2,cat,0_real,01232.png,0.0003308203595224768
stylegan2,cat,0_real,01235.png,0.0010963263921439648
stylegan2,cat,0_real,01237.png,5.420366164798907e-07
stylegan2,cat,0_real,01249.png,0.0014723142376169562
stylegan2,cat,0_real,01265.png,2.7635447622742504e-05
stylegan2,cat,0_real,01270.png,0.0003195071476511657
stylegan2,cat,0_real,01280.png,4.392035407363437e-06
stylegan2,cat,0_real,01297.png,2.5328468836960383e-05
stylegan2,cat,0_real,01318.png,0.0003273723123129457
stylegan2,cat,0_real,01320.png,1.1605604413489345e-05
stylegan2,cat,0_real,01324.png,0.0002595712139736861
stylegan2,cat,0_real,01328.png,9.207428229274228e-05
stylegan2,cat,0_real,01358.png,0.00014348968397825956
stylegan2,cat,0_real,01372.png,0.005641801282763481
stylegan2,cat,0_real,01374.png,1.2427710316842422e-05
stylegan2,cat,0_real,01378.png,0.0001731791562633589
stylegan2,cat,0_real,01386.png,0.023934971541166306
stylegan2,cat,0_real,01391.png,0.0036133085377514362
stylegan2,cat,0_real,01396.png,0.00018367174197919667
stylegan2,cat,0_real,01398.png,2.9654454465344315e-06
stylegan2,cat,0_real,01434.png,3.78569353642888e-07
stylegan2,cat,0_real,01439.png,0.003955288790166378
stylegan2,cat,0_real,01443.png,1.4978174931457033e-06
stylegan2,cat,0_real,01450.png,0.00010316722182324156
stylegan2,cat,0_real,01459.png,0.00034930752008222044
stylegan2,cat,0_real,01461.png,6.157977168186335e-06
stylegan2,cat,0_real,01472.png,0.00040486999205313623
stylegan2,cat,0_real,01505.png,6.75133996992372e-05
stylegan2,cat,0_real,01529.png,8.257733838945569e-07
stylegan2,cat,0_real,01551.png,5.888483428861946e-06
stylegan2,cat,0_real,01557.png,0.00036574373370967805
stylegan2,cat,0_real,01560.png,0.00039567664498463273
stylegan2,cat,0_real,01582.png,0.02311996929347515
stylegan2,cat,0_real,01594.png,7.09813184585073e-06
stylegan2,cat,0_real,01599.png,6.538983143400401e-05
stylegan2,cat,0_real,01600.png,6.689595920761349e-06
stylegan2,cat,0_real,01602.png,9.435215906705707e-05
stylegan2,cat,0_real,01621.png,0.0002981261059176177
stylegan2,cat,0_real,01631.png,6.738610682077706e-05
stylegan2,cat,0_real,01643.png,0.0003312600019853562
stylegan2,cat,0_real,01649.png,0.00011647378414636478
stylegan2,cat,0_real,01654.png,1.9270562916062772e-05
stylegan2,cat,0_real,01664.png,0.0046112327836453915
stylegan2,cat,0_real,01671.png,0.00998279731720686
stylegan2,cat,0_real,01678.png,9.72012185229687e-06
stylegan2,cat,0_real,01686.png,0.001115011633373797
stylegan2,cat,0_real,01700.png,0.0006177520845085382
stylegan2,cat,0_real,01724.png,4.0273571357829496e-05
stylegan2,cat,0_real,01727.png,5.386213160818443e-05
stylegan2,cat,0_real,01728.png,5.384980249800719e-05
stylegan2,cat,0_real,01730.png,0.0017968947067856789
stylegan2,cat,0_real,01760.png,0.0009314629132859409
stylegan2,cat,0_real,01767.png,0.00020482343097683042
stylegan2,cat,0_real,01769.png,0.006509112194180489
stylegan2,cat,0_real,01773.png,0.00032862622174434364
stylegan2,cat,0_real,01785.png,0.00011376426846254617
stylegan2,cat,0_real,01786.png,0.004296088591217995
stylegan2,cat,0_real,01799.png,4.057143451063894e-05
stylegan2,cat,0_real,01816.png,2.5559880668879487e-05
stylegan2,cat,0_real,01819.png,0.00027993007097393274
stylegan2,cat,0_real,01834.png,4.5324286475079134e-05
stylegan2,cat,0_real,01840.png,0.0003090921090915799
stylegan2,cat,0_real,01847.png,0.0007339049479924142
stylegan2,cat,0_real,01852.png,4.882222583546536e-06
stylegan2,cat,0_real,01889.png,0.0001212270581163466
stylegan2,cat,0_real,01898.png,0.00012479560973588377
stylegan2,cat,0_real,01917.png,0.00025232284679077566
stylegan2,cat,0_real,01927.png,0.00010317105625290424
stylegan2,cat,0_real,01941.png,6.754823698429391e-05
stylegan2,cat,0_real,01949.png,2.5746248866198584e-05
stylegan2,cat,0_real,01952.png,0.0006854776293039322
stylegan2,cat,0_real,01963.png,0.000236228370340541
stylegan2,cat,0_real,01995.png,2.1217478206381202e-05
stylegan2,cat,0_real,02009.png,7.09483283571899e-05
stylegan2,cat,0_real,02018.png,0.016892774030566216
stylegan2,cat,0_real,02022.png,0.00011348386760801077
stylegan2,cat,0_real,02025.png,3.442374509177171e-05
stylegan2,cat,0_real,02039.png,0.0018157874001190066
stylegan2,cat,0_real,02042.png,0.0001828604144975543
stylegan2,cat,0_real,02044.png,6.49175708531402e-05
stylegan2,cat,0_real,02045.png,6.743059202563018e-05
stylegan2,cat,0_real,02048.png,2.0655150365200825e-05
stylegan2,cat,0_real,02055.png,3.2236753213510383e-06
stylegan2,cat,0_real,02060.png,0.0003343378775753081
stylegan2,cat,0_real,02061.png,4.71750854558195e-06
stylegan2,cat,0_real,02065.png,0.004775936249643564
stylegan2,cat,0_real,02074.png,8.109652844723314e-05
stylegan2,cat,0_real,02075.png,0.0005458981031551957
stylegan2,cat,0_real,02090.png,0.00048014934873208404
stylegan2,cat,0_real,02108.png,0.00024397284141741693
stylegan2,cat,0_real,02114.png,0.004375015385448933
stylegan2,cat,0_real,02135.png,4.8798276111483574e-05
stylegan2,cat,0_real,02137.png,0.000200744834728539
stylegan2,cat,0_real,02153.png,1.7984737496590242e-05
stylegan2,cat,0_real,02169.png,0.0002055714139714837
stylegan2,cat,0_real,02189.png,1.8526570784160867e-05
stylegan2,cat,0_real,02199.png,1.697182938187325e-06
stylegan2,cat,0_real,02250.png,0.00011070350592490286
stylegan2,cat,0_real,02251.png,0.00030567165231332183
stylegan2,cat,0_real,02274.png,7.654463115613908e-05
stylegan2,cat,0_real,02284.png,0.0005190104129724205
stylegan2,cat,0_real,02303.png,6.71943707857281e-05
stylegan2,cat,0_real,02307.png,0.0007797765429131687
stylegan2,cat,0_real,02311.png,0.0006877849227748811
stylegan2,cat,0_real,02313.png,0.0003071568498853594
stylegan2,cat,0_real,02318.png,2.6533320124144666e-05
stylegan2,cat,0_real,02335.png,2.0097602828172967e-05
stylegan2,cat,0_real,02348.png,0.00017353438306599855
stylegan2,cat,0_real,02352.png,2.4100587324937806e-05
stylegan2,cat,0_real,02355.png,3.4070812944264617e-06
stylegan2,cat,0_real,02356.png,0.0022625247947871685
stylegan2,cat,0_real,02377.png,0.0037488474044948816
stylegan2,cat,0_real,02390.png,0.00028096724417991936
stylegan2,cat,0_real,02391.png,1.6488424080307595e-05
stylegan2,cat,0_real,02393.png,0.00023909867741167545
stylegan2,cat,0_real,02396.png,9.69275879469933e-06
stylegan2,cat,0_real,02403.png,0.0004118257202208042
stylegan2,cat,0_real,02408.png,0.00042910329648293555
stylegan2,cat,0_real,02415.png,5.4130403441376984e-05
stylegan2,cat,0_real,02423.png,6.8313329393276945e-06
stylegan2,cat,0_real,02438.png,8.79870422068052e-05
stylegan2,cat,0_real,02440.png,0.00155571976210922
stylegan2,cat,0_real,02447.png,0.0004839890752919018
stylegan2,cat,0_real,02466.png,2.6911982786259614e-05
stylegan2,cat,0_real,02486.png,2.0676949930020783e-08
stylegan2,cat,0_real,02487.png,1.5112636901903898e-05
stylegan2,cat,0_real,02491.png,8.297929525724612e-06
stylegan2,cat,0_real,02498.png,0.0018452255753800273
stylegan2,cat,0_real,02499.png,0.00032252504024654627
stylegan2,cat,0_real,02506.png,0.0001867624232545495
stylegan2,cat,0_real,02540.png,0.0005089473561383784
stylegan2,cat,0_real,02552.png,3.2860010833246633e-05
stylegan2,cat,0_real,02562.png,0.005900758318603039
stylegan2,cat,0_real,02566.png,0.00016897049499675632
stylegan2,cat,0_real,02568.png,0.0007789703086018562
stylegan2,cat,0_real,02571.png,1.3124892575433478e-05
stylegan2,cat,0_real,02585.png,3.71590576833114e-05
stylegan2,cat,0_real,02589.png,0.0004108712309971452
stylegan2,cat,0_real,02608.png,7.892611756687984e-05
stylegan2,cat,0_real,02610.png,1.4470984979197965e-06
stylegan2,cat,0_real,02617.png,0.002514147898182273
stylegan2,cat,0_real,02643.png,0.015422358177602291
stylegan2,cat,0_real,02685.png,0.0004825943906325847
stylegan2,cat,0_real,02689.png,3.759838728001341e-05
stylegan2,cat,0_real,02691.png,0.001962175825610757
stylegan2,cat,0_real,02702.png,2.7495176254888065e-05
stylegan2,cat,0_real,02717.png,0.004962939769029617
stylegan2,cat,0_real,02738.png,0.00010824518540175632
stylegan2,cat,0_real,02744.png,8.814548891677987e-06
stylegan2,cat,0_real,02771.png,4.114635430596536e-06
stylegan2,cat,0_real,02776.png,2.7935822799918242e-05
stylegan2,cat,0_real,02791.png,0.00035852345172315836
stylegan2,cat,0_real,02803.png,2.4370035589527106e-06
stylegan2,cat,0_real,02805.png,1.1593219824135303e-06
stylegan2,cat,0_real,02811.png,0.002845191163942218
stylegan2,cat,0_real,02816.png,0.0005134922685101628
stylegan2,cat,0_real,02834.png,6.485433550551534e-05
stylegan2,cat,0_real,02842.png,2.9451719456119463e-05
stylegan2,cat,0_real,02849.png,0.0009628250845707953
stylegan2,cat,0_real,02851.png,0.000456419016700238
stylegan2,cat,0_real,02853.png,0.004404932726174593
stylegan2,cat,0_real,02903.png,4.4324413465801626e-05
stylegan2,cat,0_real,02909.png,0.0015862671425566077
stylegan2,cat,0_real,02912.png,0.0002258011809317395
stylegan2,cat,0_real,02918.png,0.00017312780255451798
stylegan2,cat,0_real,02922.png,7.5246093729219865e-06
stylegan2,cat,0_real,02930.png,7.682565410505049e-06
stylegan2,cat,0_real,02938.png,2.3658760255784728e-05
stylegan2,cat,0_real,02947.png,0.00018217212345916778
stylegan2,cat,0_real,02952.png,6.919746624589607e-07
stylegan2,cat,0_real,02956.png,8.781976248428691e-06
stylegan2,cat,0_real,02976.png,0.00276029366068542
stylegan2,cat,0_real,02979.png,1.5129408893699292e-05
stylegan2,cat,0_real,02995.png,0.000743296870496124
stylegan2,cat,0_real,03000.png,9.38097400648985e-06
stylegan2,cat,0_real,03002.png,3.0562328902306035e-05
stylegan2,cat,0_real,03019.png,6.174242571432842e-06
stylegan2,cat,0_real,03025.png,8.990258720587008e-06
stylegan2,cat,0_real,03032.png,5.7428704167250544e-05
stylegan2,cat,0_real,03036.png,4.340438977123995e-07
stylegan2,cat,0_real,03061.png,0.00010711683717090636
stylegan2,cat,0_real,03081.png,5.256288204691373e-06
stylegan2,cat,0_real,03087.png,0.001763845793902874
stylegan2,cat,0_real,03092.png,0.010114472359418869
stylegan2,cat,0_real,03102.png,7.205555448308587e-05
stylegan2,cat,0_real,03123.png,1.7324917280348018e-05
stylegan2,cat,0_real,03124.png,5.061664296590607e-07
stylegan2,cat,0_real,03127.png,3.217453195247799e-05
stylegan2,cat,0_real,03163.png,0.0523112416267395
stylegan2,cat,0_real,03172.png,0.00031223485711961985
stylegan2,cat,0_real,03178.png,0.0007810110109858215
stylegan2,cat,0_real,03192.png,0.0027522905729711056
stylegan2,cat,0_real,03194.png,0.0001091267477022484
stylegan2,cat,0_real,03199.png,0.0017111353809013963
stylegan2,cat,0_real,03214.png,0.0003100451431237161
stylegan2,cat,0_real,03218.png,0.00034547661198303103
stylegan2,cat,0_real,03224.png,0.00013593143376056105
stylegan2,cat,0_real,03240.png,5.757523103966378e-05
stylegan2,cat,0_real,03267.png,0.0007455020095221698
stylegan2,cat,0_real,03275.png,1.2353645615803543e-05
stylegan2,cat,0_real,03284.png,0.0005988006014376879
stylegan2,cat,0_real,03294.png,1.3614106137538329e-05
stylegan2,cat,0_real,03302.png,2.9240097774163587e-06
stylegan2,cat,0_real,03313.png,0.0004698103293776512
stylegan2,cat,0_real,03339.png,1.4028772966412362e-05
stylegan2,cat,0_real,03342.png,0.0002457719820085913
stylegan2,cat,0_real,03364.png,8.000617526704445e-06
stylegan2,cat,0_real,03400.png,1.0338566426071338e-05
stylegan2,cat,0_real,03407.png,0.0005335303721949458
stylegan2,cat,0_real,03409.png,0.0007391793769784272
stylegan2,cat,0_real,03413.png,3.9953465602593496e-05
stylegan2,cat,0_real,03443.png,8.21337234810926e-05
stylegan2,cat,0_real,03449.png,0.0001644878793740645
stylegan2,cat,0_real,03460.png,0.0003549425455275923
stylegan2,cat,0_real,03462.png,0.0007227258756756783
stylegan2,cat,0_real,03488.png,0.0003597416216507554
stylegan2,cat,0_real,03494.png,0.006001865956932306
stylegan2,cat,0_real,03505.png,1.2079888620064594e-05
stylegan2,cat,0_real,03508.png,0.0005585805629380047
stylegan2,cat,0_real,03514.png,0.004527679644525051
stylegan2,cat,0_real,03522.png,0.0001209852343890816
stylegan2,cat,0_real,03527.png,2.601633605081588e-05
stylegan2,cat,0_real,03530.png,0.0003097145236097276
stylegan2,cat,0_real,03564.png,9.741112080519088e-06
stylegan2,cat,0_real,03570.png,0.014011133462190628
stylegan2,cat,0_real,03574.png,0.00019479029288049787
stylegan2,cat,0_real,03579.png,6.287894939305261e-05
stylegan2,cat,0_real,03588.png,0.00010945962276309729
stylegan2,cat,0_real,03590.png,4.215236913296394e-06
stylegan2,cat,0_real,03593.png,4.9228896386921406e-05
stylegan2,cat,0_real,03619.png,0.0007579033263027668
stylegan2,cat,0_real,03624.png,0.0009173628641292453
stylegan2,cat,0_real,03629.png,1.541110032121651e-05
stylegan2,cat,0_real,03631.png,2.1471409127116203e-05
stylegan2,cat,0_real,03634.png,0.019745858386158943
stylegan2,cat,0_real,03654.png,0.000555441016331315
stylegan2,cat,0_real,03655.png,0.00040880704182200134
stylegan2,cat,0_real,03663.png,2.926416891568806e-05
stylegan2,cat,0_real,03667.png,0.0003061657480429858
stylegan2,cat,0_real,03676.png,3.3586955396458507e-05
stylegan2,cat,0_real,03679.png,2.490891802153783e-06
stylegan2,cat,0_real,03693.png,7.991269376361743e-05
stylegan2,cat,0_real,03709.png,0.00011680278839776292
stylegan2,cat,0_real,03711.png,5.846233761985786e-05
stylegan2,cat,0_real,03713.png,0.00014260185707826167
stylegan2,cat,0_real,03723.png,4.698427437688224e-05
stylegan2,cat,0_real,03731.png,0.00012202358630020171
stylegan2,cat,0_real,03735.png,2.16125827137148e-05
stylegan2,cat,0_real,03759.png,7.835097335373575e-07
stylegan2,cat,0_real,03783.png,0.015492631122469902
stylegan2,cat,0_real,03793.png,0.017902322113513947
stylegan2,cat,0_real,03802.png,0.0034439084120094776
stylegan2,cat,0_real,03820.png,2.6966287691720936e-07
stylegan2,cat,0_real,03848.png,1.1775307939387858e-05
stylegan2,cat,0_real,03850.png,0.0006195714231580496
stylegan2,cat,0_real,03852.png,8.371500371140428e-06
stylegan2,cat,0_real,03884.png,0.015923479571938515
stylegan2,cat,0_real,03916.png,0.00013401865726336837
stylegan2,cat,0_real,03960.png,0.00015350735338870436
stylegan2,cat,0_real,03964.png,0.004362462554126978
stylegan2,cat,0_real,03966.png,4.808434459846467e-05
stylegan2,cat,0_real,03968.png,0.0038799236062914133
stylegan2,cat,0_real,03980.png,0.0002648146473802626
stylegan2,cat,0_real,03986.png,1.815776340663433e-05
stylegan2,cat,0_real,03997.png,6.833568477304652e-05
stylegan2,cat,0_real,04013.png,1.7971620764001273e-05
stylegan2,cat,0_real,04033.png,1.0104701686941553e-05
stylegan2,cat,0_real,04074.png,2.3563666218251456e-06
stylegan2,cat,0_real,04109.png,0.00014376961917150766
stylegan2,cat,0_real,04111.png,7.382751209661365e-05
stylegan2,cat,0_real,04129.png,1.3348446373129264e-05
stylegan2,cat,0_real,04136.png,7.083745731506497e-05
stylegan2,cat,0_real,04153.png,0.00038005082751624286
stylegan2,cat,0_real,04160.png,9.340912470179319e-07
stylegan2,cat,0_real,04166.png,1.000005522655556e-05
stylegan2,cat,0_real,04175.png,0.00041266847983933985
stylegan2,cat,0_real,04177.png,0.00035656147520057857
stylegan2,cat,0_real,04187.png,0.0006770874024368823
stylegan2,cat,0_real,04189.png,0.0003732511540874839
stylegan2,cat,0_real,04195.png,6.619540272367885e-06
stylegan2,cat,0_real,04223.png,4.436459130374715e-05
stylegan2,cat,0_real,04245.png,0.00039076161920093
stylegan2,cat,0_real,04298.png,0.0005359335336834192
stylegan2,cat,0_real,04314.png,4.417866875883192e-06
stylegan2,cat,0_real,04364.png,0.0007018696633167565
stylegan2,cat,0_real,04365.png,2.170420702896081e-05
stylegan2,cat,0_real,04400.png,1.0146573004021775e-05
stylegan2,cat,0_real,04401.png,0.10148684680461884
stylegan2,cat,0_real,04419.png,2.0959538233000785e-05
stylegan2,cat,0_real,04426.png,0.18234997987747192
stylegan2,cat,0_real,04430.png,0.0020994252990931273
stylegan2,cat,0_real,04442.png,9.499077714281157e-05
stylegan2,cat,0_real,04449.png,7.10946842445992e-05
stylegan2,cat,0_real,04451.png,0.20206895470619202
stylegan2,cat,0_real,04490.png,9.614485315978527e-05
stylegan2,cat,0_real,04513.png,9.402622708876152e-06
stylegan2,cat,0_real,04520.png,4.1311832319479436e-05
stylegan2,cat,0_real,04521.png,0.00010271430801367387
stylegan2,cat,0_real,04546.png,0.00026522675761952996
stylegan2,cat,0_real,04560.png,0.012501626275479794
stylegan2,cat,0_real,04576.png,3.3155452001665253e-06
stylegan2,cat,0_real,04577.png,3.577041206881404e-05
stylegan2,cat,0_real,04581.png,2.0315305846452247e-06
stylegan2,cat,0_real,04604.png,0.0004699581186287105
stylegan2,cat,0_real,04612.png,5.058000169810839e-06
stylegan2,cat,0_real,04616.png,3.355120134074241e-05
stylegan2,cat,0_real,04618.png,0.0001266174513148144
stylegan2,cat,0_real,04619.png,0.00034810276702046394
stylegan2,cat,0_real,04625.png,0.0004360215098131448
stylegan2,cat,0_real,04627.png,0.0018664703238755465
stylegan2,cat,0_real,04629.png,0.00030008802423253655
stylegan2,cat,0_real,04643.png,0.0007532128365710378
stylegan2,cat,0_real,04656.png,0.006120083387941122
stylegan2,cat,0_real,04662.png,0.006772736553102732
stylegan2,cat,0_real,04663.png,1.9861075998051092e-05
stylegan2,cat,0_real,04672.png,0.0001337784924544394
stylegan2,cat,0_real,04673.png,1.2564576934437355e-07
stylegan2,cat,0_real,04674.png,0.006056876387447119
stylegan2,cat,0_real,04678.png,2.542357651691418e-05
stylegan2,cat,0_real,04679.png,3.5315239074407145e-05
stylegan2,cat,0_real,04728.png,0.000524172734003514
stylegan2,cat,0_real,04734.png,4.301462467992678e-06
stylegan2,cat,0_real,04746.png,0.0005810800357721746
stylegan2,cat,0_real,04763.png,8.474979949824046e-06
stylegan2,cat,0_real,04779.png,3.059023219975643e-05
stylegan2,cat,0_real,04799.png,0.00015738043293822557
stylegan2,cat,0_real,04805.png,0.003938397392630577
stylegan2,cat,0_real,04811.png,0.0003102316986769438
stylegan2,cat,0_real,04828.png,2.458324615872698e-06
stylegan2,cat,0_real,04867.png,0.00015666132094338536
stylegan2,cat,0_real,04872.png,0.00019709611660800874
stylegan2,cat,0_real,04873.png,0.0005086823366582394
stylegan2,cat,0_real,04882.png,0.00012799219985026866
stylegan2,cat,0_real,04908.png,0.15482795238494873
stylegan2,cat,0_real,04913.png,8.69218581556197e-07
stylegan2,cat,0_real,04918.png,5.347174737835303e-05
stylegan2,cat,0_real,04929.png,1.1946535778406542e-05
stylegan2,cat,0_real,04931.png,1.5453440937562846e-05
stylegan2,cat,0_real,04935.png,6.672202289337292e-06
stylegan2,cat,0_real,04937.png,0.00022151287703309208
stylegan2,cat,0_real,04940.png,0.0004309373034629971
stylegan2,cat,0_real,04944.png,0.0007784820627421141
stylegan2,cat,0_real,04974.png,6.86395142110996e-05
stylegan2,cat,0_real,04990.png,5.874477938050404e-05
stylegan2,cat,0_real,04991.png,0.0004434963339008391
stylegan2,cat,0_real,04993.png,6.737833700753981e-06
stylegan2,cat,0_real,05006.png,3.980370456702076e-05
stylegan2,cat,0_real,05015.png,7.302572339540347e-05
stylegan2,cat,0_real,05016.png,0.00037024045013822615
stylegan2,cat,0_real,05017.png,0.0001969120348803699
stylegan2,cat,0_real,05025.png,0.0016183694824576378
stylegan2,cat,0_real,05049.png,4.079673090018332e-06
stylegan2,cat,0_real,05050.png,0.00013663108984474093
stylegan2,cat,0_real,05072.png,0.00027772708563134074
stylegan2,cat,0_real,05076.png,0.007825060747563839
stylegan2,cat,0_real,05091.png,1.929038444359321e-05
stylegan2,cat,0_real,05105.png,2.7246036552242003e-05
stylegan2,cat,0_real,05107.png,2.8274009309825487e-05
stylegan2,cat,0_real,05114.png,1.5206390344246756e-05
stylegan2,cat,0_real,05126.png,0.0010221446864306927
stylegan2,cat,0_real,05131.png,0.0003655495820567012
stylegan2,cat,0_real,05148.png,9.195110578730237e-06
stylegan2,cat,0_real,05149.png,0.0027162213809788227
stylegan2,cat,0_real,05150.png,1.7155634850496426e-06
stylegan2,cat,0_real,05156.png,8.802552656561602e-06
stylegan2,cat,0_real,05158.png,0.016832228749990463
stylegan2,cat,0_real,05168.png,5.7976823882199824e-05
stylegan2,cat,0_real,05175.png,0.00031309365294873714
stylegan2,cat,0_real,05182.png,1.0438458957651164e-05
stylegan2,cat,0_real,05196.png,0.1704455018043518
stylegan2,cat,0_real,05207.png,2.3657696601731004e-06
stylegan2,cat,0_real,05209.png,2.5623188776080497e-05
stylegan2,cat,0_real,05211.png,0.0006386293680407107
stylegan2,cat,0_real,05215.png,9.820490049605723e-06
stylegan2,cat,0_real,05224.png,0.0011655527632683516
stylegan2,cat,0_real,05256.png,0.01051533967256546
stylegan2,cat,0_real,05261.png,2.615921857795911e-06
