Source,ox,Img,Confidence Score
whichfaceisreal,0_real,00201.jpeg,0.2749490737915039
whichfaceisreal,0_real,00202.jpeg,0.00918150506913662
whichfaceisreal,0_real,00203.jpeg,0.0007008510292507708
whichfaceisreal,0_real,00204.jpeg,0.011731269769370556
whichfaceisreal,0_real,00205.jpeg,0.0033535808324813843
whichfaceisreal,0_real,00206.jpeg,0.46808522939682007
whichfaceisreal,0_real,00207.jpeg,0.002702061552554369
whichfaceisreal,0_real,00208.jpeg,0.11185392737388611
whichfaceisreal,0_real,00209.jpeg,0.011658372357487679
whichfaceisreal,0_real,00210.jpeg,0.4022614061832428
whichfaceisreal,0_real,00211.jpeg,0.10949134826660156
whichfaceisreal,0_real,00212.jpeg,0.038264498114585876
whichfaceisreal,0_real,00213.jpeg,0.1672729104757309
whichfaceisreal,0_real,00214.jpeg,0.027433158829808235
whichfaceisreal,0_real,00215.jpeg,0.010667788796126842
whichfaceisreal,0_real,00216.jpeg,0.046067334711551666
whichfaceisreal,0_real,00217.jpeg,0.011922204867005348
whichfaceisreal,0_real,00218.jpeg,0.06693682819604874
whichfaceisreal,0_real,00219.jpeg,0.002818700624629855
whichfaceisreal,0_real,00220.jpeg,0.004409265238791704
whichfaceisreal,0_real,00221.jpeg,0.062479935586452484
whichfaceisreal,0_real,00222.jpeg,0.03043328784406185
whichfaceisreal,0_real,00223.jpeg,0.022669553756713867
whichfaceisreal,0_real,00224.jpeg,0.05612459406256676
whichfaceisreal,0_real,00225.jpeg,0.49523890018463135
whichfaceisreal,0_real,00226.jpeg,0.01764204166829586
whichfaceisreal,0_real,00227.jpeg,0.01919201761484146
whichfaceisreal,0_real,00228.jpeg,0.16171428561210632
whichfaceisreal,0_real,00229.jpeg,0.0068096015602350235
whichfaceisreal,0_real,00230.jpeg,0.009045573882758617
whichfaceisreal,0_real,00231.jpeg,0.0945601761341095
whichfaceisreal,0_real,00232.jpeg,0.04399333521723747
whichfaceisreal,0_real,00233.jpeg,0.08618052303791046
whichfaceisreal,0_real,00234.jpeg,0.031658634543418884
whichfaceisreal,0_real,00235.jpeg,0.0013433139538392425
whichfaceisreal,0_real,00236.jpeg,0.0017250534147024155
whichfaceisreal,0_real,00237.jpeg,0.11829378455877304
whichfaceisreal,0_real,00238.jpeg,0.010529006831347942
whichfaceisreal,0_real,00239.jpeg,0.0015492610400542617
whichfaceisreal,0_real,00240.jpeg,0.2479875683784485
whichfaceisreal,0_real,00241.jpeg,0.008077086880803108
whichfaceisreal,0_real,00242.jpeg,0.00995693914592266
whichfaceisreal,0_real,00243.jpeg,0.03113296627998352
whichfaceisreal,0_real,00244.jpeg,0.05590933561325073
whichfaceisreal,0_real,00245.jpeg,0.004900208208709955
whichfaceisreal,0_real,00246.jpeg,0.004503334406763315
whichfaceisreal,0_real,00247.jpeg,0.20736029744148254
whichfaceisreal,0_real,00248.jpeg,0.0774177759885788
whichfaceisreal,0_real,00249.jpeg,0.29109010100364685
whichfaceisreal,0_real,00250.jpeg,0.05501386150717735
whichfaceisreal,0_real,00251.jpeg,0.06571049988269806
whichfaceisreal,0_real,00252.jpeg,6.040205335011706e-05
whichfaceisreal,0_real,00253.jpeg,0.04477108269929886
whichfaceisreal,0_real,00254.jpeg,0.02799319475889206
whichfaceisreal,0_real,00255.jpeg,0.013515525497496128
whichfaceisreal,0_real,00256.jpeg,0.03853300213813782
whichfaceisreal,0_real,00257.jpeg,0.3559896945953369
whichfaceisreal,0_real,00258.jpeg,0.0031682795379310846
whichfaceisreal,0_real,00259.jpeg,0.008804868906736374
whichfaceisreal,0_real,00260.jpeg,0.02418152615427971
whichfaceisreal,0_real,00261.jpeg,0.0016427531372755766
whichfaceisreal,0_real,00262.jpeg,0.1627294421195984
whichfaceisreal,0_real,00263.jpeg,0.0018691230798140168
whichfaceisreal,0_real,00264.jpeg,0.19386418163776398
whichfaceisreal,0_real,00265.jpeg,0.12115003913640976
whichfaceisreal,0_real,00266.jpeg,0.0016938990447670221
whichfaceisreal,0_real,00267.jpeg,0.03460897505283356
whichfaceisreal,0_real,00268.jpeg,0.034967996180057526
whichfaceisreal,0_real,00269.jpeg,0.4323669970035553
whichfaceisreal,0_real,00270.jpeg,0.16011202335357666
whichfaceisreal,0_real,00271.jpeg,0.08437015861272812
whichfaceisreal,0_real,00272.jpeg,0.005894895642995834
whichfaceisreal,0_real,00273.jpeg,0.003249177010729909
whichfaceisreal,0_real,00274.jpeg,0.0031251234468072653
whichfaceisreal,0_real,00275.jpeg,0.0027219546027481556
whichfaceisreal,0_real,00276.jpeg,0.04193742200732231
whichfaceisreal,0_real,00277.jpeg,0.39894846081733704
whichfaceisreal,0_real,00278.jpeg,0.005219016689807177
whichfaceisreal,0_real,00279.jpeg,0.004293341655284166
whichfaceisreal,0_real,00280.jpeg,0.24199941754341125
whichfaceisreal,0_real,00281.jpeg,0.02605169452726841
whichfaceisreal,0_real,00282.jpeg,0.007703560404479504
whichfaceisreal,0_real,00283.jpeg,0.05653035268187523
whichfaceisreal,0_real,00284.jpeg,0.00048112613148987293
whichfaceisreal,0_real,00285.jpeg,0.014764896593987942
whichfaceisreal,0_real,00286.jpeg,0.0012167512904852629
whichfaceisreal,0_real,00287.jpeg,0.18033036589622498
whichfaceisreal,0_real,00288.jpeg,0.0011894097551703453
whichfaceisreal,0_real,00289.jpeg,0.0164133682847023
whichfaceisreal,0_real,00290.jpeg,0.03431868553161621
whichfaceisreal,0_real,00291.jpeg,0.017531899735331535
whichfaceisreal,0_real,00292.jpeg,0.0006488829385489225
whichfaceisreal,0_real,00293.jpeg,0.02648729644715786
whichfaceisreal,0_real,00294.jpeg,0.08158908039331436
whichfaceisreal,0_real,00295.jpeg,0.02213059924542904
whichfaceisreal,0_real,00296.jpeg,0.0015672319568693638
whichfaceisreal,0_real,00297.jpeg,0.01667780429124832
whichfaceisreal,0_real,00298.jpeg,0.0183260515332222
whichfaceisreal,0_real,00299.jpeg,0.030710970982909203
whichfaceisreal,0_real,00300.jpeg,0.04062280058860779
whichfaceisreal,0_real,00301.jpeg,0.013559585437178612
whichfaceisreal,0_real,00302.jpeg,0.22618113458156586
whichfaceisreal,0_real,00303.jpeg,0.05915253236889839
whichfaceisreal,0_real,00304.jpeg,0.04912257194519043
whichfaceisreal,0_real,00305.jpeg,0.004684654530137777
whichfaceisreal,0_real,00306.jpeg,0.01104149129241705
whichfaceisreal,0_real,00307.jpeg,0.11769755929708481
whichfaceisreal,0_real,00308.jpeg,0.39939993619918823
whichfaceisreal,0_real,00309.jpeg,0.004419915843755007
whichfaceisreal,0_real,00310.jpeg,0.10202119499444962
whichfaceisreal,0_real,00311.jpeg,0.003189257113263011
whichfaceisreal,0_real,00312.jpeg,0.004437901079654694
whichfaceisreal,0_real,00313.jpeg,0.1274530440568924
whichfaceisreal,0_real,00314.jpeg,0.0359758622944355
whichfaceisreal,0_real,00315.jpeg,0.015453037805855274
whichfaceisreal,0_real,00316.jpeg,0.009907652623951435
whichfaceisreal,0_real,00317.jpeg,0.13477157056331635
whichfaceisreal,0_real,00318.jpeg,0.1610492765903473
whichfaceisreal,0_real,00319.jpeg,0.0014095494989305735
whichfaceisreal,0_real,00320.jpeg,0.0019725461024791002
whichfaceisreal,0_real,00321.jpeg,0.00897581223398447
whichfaceisreal,0_real,00322.jpeg,0.05101614445447922
whichfaceisreal,0_real,00323.jpeg,0.4358753263950348
whichfaceisreal,0_real,00324.jpeg,0.0018102230969816446
whichfaceisreal,0_real,00325.jpeg,0.011664181016385555
whichfaceisreal,0_real,00326.jpeg,0.030971406027674675
whichfaceisreal,0_real,00327.jpeg,0.032097816467285156
whichfaceisreal,0_real,00328.jpeg,0.0591750368475914
whichfaceisreal,0_real,00329.jpeg,0.037912458181381226
whichfaceisreal,0_real,00330.jpeg,0.0005244968342594802
whichfaceisreal,0_real,00331.jpeg,0.024536093696951866
whichfaceisreal,0_real,00332.jpeg,0.01116104144603014
whichfaceisreal,0_real,00333.jpeg,0.01433812826871872
whichfaceisreal,0_real,00334.jpeg,0.2578637897968292
whichfaceisreal,0_real,00335.jpeg,0.008287678472697735
whichfaceisreal,0_real,00336.jpeg,0.1290874034166336
whichfaceisreal,0_real,00337.jpeg,0.19096267223358154
whichfaceisreal,0_real,00338.jpeg,0.07652406394481659
whichfaceisreal,0_real,00339.jpeg,0.041059210896492004
whichfaceisreal,0_real,00340.jpeg,0.4332998991012573
whichfaceisreal,0_real,00341.jpeg,0.0363701656460762
whichfaceisreal,0_real,00342.jpeg,0.025309788063168526
whichfaceisreal,0_real,00343.jpeg,0.1721677929162979
whichfaceisreal,0_real,00344.jpeg,0.03736089542508125
whichfaceisreal,0_real,00345.jpeg,0.006873682606965303
whichfaceisreal,0_real,00346.jpeg,0.0031875628046691418
whichfaceisreal,0_real,00347.jpeg,0.0306325014680624
whichfaceisreal,0_real,00348.jpeg,0.03145314007997513
whichfaceisreal,0_real,00349.jpeg,0.00043025778722949326
whichfaceisreal,0_real,00350.jpeg,0.05310756713151932
whichfaceisreal,0_real,00351.jpeg,0.035323403775691986
whichfaceisreal,0_real,00352.jpeg,0.1389378309249878
whichfaceisreal,0_real,00353.jpeg,0.06511889398097992
whichfaceisreal,0_real,00354.jpeg,0.06642663478851318
whichfaceisreal,0_real,00355.jpeg,0.008441091515123844
whichfaceisreal,0_real,00356.jpeg,0.0015599591424688697
whichfaceisreal,0_real,00357.jpeg,0.031237749382853508
whichfaceisreal,0_real,00358.jpeg,0.01950429193675518
whichfaceisreal,0_real,00359.jpeg,0.01714877411723137
whichfaceisreal,0_real,00360.jpeg,0.08378054946660995
whichfaceisreal,0_real,00361.jpeg,0.10030093789100647
whichfaceisreal,0_real,00362.jpeg,0.07272936403751373
whichfaceisreal,0_real,00363.jpeg,0.28594672679901123
whichfaceisreal,0_real,00364.jpeg,0.031021665781736374
whichfaceisreal,0_real,00365.jpeg,0.06250838190317154
whichfaceisreal,0_real,00366.jpeg,0.017041562125086784
whichfaceisreal,0_real,00367.jpeg,0.06792887300252914
whichfaceisreal,0_real,00368.jpeg,0.013140716589987278
whichfaceisreal,0_real,00369.jpeg,0.023951075971126556
whichfaceisreal,0_real,00370.jpeg,0.004254407249391079
whichfaceisreal,0_real,00371.jpeg,0.0058613913133740425
whichfaceisreal,0_real,00372.jpeg,0.0066102491691708565
whichfaceisreal,0_real,00373.jpeg,0.05347202345728874
whichfaceisreal,0_real,00374.jpeg,0.039427097886800766
whichfaceisreal,0_real,00375.jpeg,0.006369612645357847
whichfaceisreal,0_real,00376.jpeg,0.010065669193863869
whichfaceisreal,0_real,00377.jpeg,0.0021733937319368124
whichfaceisreal,0_real,00378.jpeg,0.0423082634806633
whichfaceisreal,0_real,00379.jpeg,0.0012836037203669548
whichfaceisreal,0_real,00380.jpeg,0.10487066954374313
whichfaceisreal,0_real,00381.jpeg,0.011750900186598301
whichfaceisreal,0_real,00382.jpeg,0.0049384282901883125
whichfaceisreal,0_real,00383.jpeg,0.0027012804057449102
whichfaceisreal,0_real,00384.jpeg,0.002090658526867628
whichfaceisreal,0_real,00385.jpeg,0.004204517230391502
whichfaceisreal,0_real,00386.jpeg,0.0022018514573574066
whichfaceisreal,0_real,00387.jpeg,0.006865887437015772
whichfaceisreal,0_real,00388.jpeg,0.05380488559603691
whichfaceisreal,0_real,00389.jpeg,0.1159687265753746
whichfaceisreal,0_real,00390.jpeg,0.004661379847675562
whichfaceisreal,0_real,00391.jpeg,0.021359117701649666
whichfaceisreal,0_real,00392.jpeg,0.0385512039065361
whichfaceisreal,0_real,00393.jpeg,0.34227290749549866
whichfaceisreal,0_real,00394.jpeg,0.01412785891443491
whichfaceisreal,0_real,00395.jpeg,0.031451236456632614
whichfaceisreal,0_real,00396.jpeg,0.026165228337049484
whichfaceisreal,0_real,00397.jpeg,0.15965434908866882
whichfaceisreal,0_real,00398.jpeg,0.2117929905653
whichfaceisreal,0_real,00399.jpeg,0.020997444167733192
whichfaceisreal,0_real,00400.jpeg,0.011047699488699436
whichfaceisreal,0_real,00401.jpeg,0.025384921580553055
whichfaceisreal,0_real,00402.jpeg,0.006968403235077858
whichfaceisreal,0_real,00403.jpeg,0.06852586567401886
whichfaceisreal,0_real,00404.jpeg,0.002500171773135662
whichfaceisreal,0_real,00405.jpeg,0.11914701014757156
whichfaceisreal,0_real,00406.jpeg,0.04219503700733185
whichfaceisreal,0_real,00407.jpeg,0.01218864880502224
whichfaceisreal,0_real,00408.jpeg,0.012861041352152824
whichfaceisreal,0_real,00409.jpeg,0.020822828635573387
whichfaceisreal,0_real,00410.jpeg,0.10893278568983078
whichfaceisreal,0_real,00411.jpeg,0.0022615056950598955
whichfaceisreal,0_real,00412.jpeg,0.01592179760336876
whichfaceisreal,0_real,00413.jpeg,0.1250028908252716
whichfaceisreal,0_real,00414.jpeg,0.16930794715881348
whichfaceisreal,0_real,00415.jpeg,0.01984342932701111
whichfaceisreal,0_real,00416.jpeg,0.07740694284439087
whichfaceisreal,0_real,00417.jpeg,0.0029458152130246162
whichfaceisreal,0_real,00418.jpeg,0.003262207843363285
whichfaceisreal,0_real,00419.jpeg,0.04790063947439194
whichfaceisreal,0_real,00420.jpeg,0.017902348190546036
whichfaceisreal,0_real,00421.jpeg,0.3356223404407501
whichfaceisreal,0_real,00422.jpeg,0.09050816297531128
whichfaceisreal,0_real,00423.jpeg,0.1004091277718544
whichfaceisreal,0_real,00424.jpeg,0.02395831048488617
whichfaceisreal,0_real,00425.jpeg,0.024908998981118202
whichfaceisreal,0_real,00426.jpeg,0.13969826698303223
whichfaceisreal,0_real,00427.jpeg,0.0011749828699976206
whichfaceisreal,0_real,00428.jpeg,0.09697045385837555
whichfaceisreal,0_real,00429.jpeg,0.10755353420972824
whichfaceisreal,0_real,00430.jpeg,0.3694426119327545
whichfaceisreal,0_real,00431.jpeg,0.0025217959191650152
whichfaceisreal,0_real,00432.jpeg,0.0299061369150877
whichfaceisreal,0_real,00433.jpeg,0.06151840090751648
whichfaceisreal,0_real,00434.jpeg,0.064994677901268
whichfaceisreal,0_real,00435.jpeg,0.010005693882703781
whichfaceisreal,0_real,00436.jpeg,0.09902968257665634
whichfaceisreal,0_real,00437.jpeg,0.0013648862950503826
whichfaceisreal,0_real,00438.jpeg,0.013462403789162636
whichfaceisreal,0_real,00439.jpeg,0.023122640326619148
whichfaceisreal,0_real,00440.jpeg,0.021953843533992767
whichfaceisreal,0_real,00441.jpeg,0.0021372337359935045
whichfaceisreal,0_real,00442.jpeg,0.013326791115105152
whichfaceisreal,0_real,00443.jpeg,0.08357704430818558
whichfaceisreal,0_real,00444.jpeg,0.0003338002716191113
whichfaceisreal,0_real,00445.jpeg,0.06544533371925354
whichfaceisreal,0_real,00446.jpeg,0.8136197328567505
whichfaceisreal,0_real,00447.jpeg,0.012127027846872807
whichfaceisreal,0_real,00448.jpeg,0.09635119885206223
whichfaceisreal,0_real,00449.jpeg,0.05944991856813431
whichfaceisreal,0_real,00450.jpeg,0.01997859589755535
whichfaceisreal,0_real,00451.jpeg,0.10120617598295212
whichfaceisreal,0_real,00452.jpeg,0.09466834366321564
whichfaceisreal,0_real,00453.jpeg,0.240525484085083
whichfaceisreal,0_real,00454.jpeg,0.004965603817254305
whichfaceisreal,0_real,00455.jpeg,0.0030233487486839294
whichfaceisreal,0_real,00456.jpeg,0.15514004230499268
whichfaceisreal,0_real,00457.jpeg,0.11629343032836914
whichfaceisreal,0_real,00458.jpeg,0.029185855761170387
whichfaceisreal,0_real,00459.jpeg,0.22277644276618958
whichfaceisreal,0_real,00460.jpeg,0.022943953052163124
whichfaceisreal,0_real,00461.jpeg,0.08993285894393921
whichfaceisreal,0_real,00462.jpeg,0.057589322328567505
whichfaceisreal,0_real,00463.jpeg,0.0013179039815440774
