Source,Class,ox,Img,Confidence Score
stylegan2,cat,1_fake,000197.png,0.47069892287254333
stylegan2,cat,1_fake,000198.png,0.029222046956419945
stylegan2,cat,1_fake,000199.png,0.4600881040096283
stylegan2,cat,1_fake,000200.png,0.47099852561950684
stylegan2,cat,1_fake,000201.png,0.27807188034057617
stylegan2,cat,1_fake,000202.png,0.04348331689834595
stylegan2,cat,1_fake,000203.png,0.01852567493915558
stylegan2,cat,1_fake,000204.png,0.821883499622345
stylegan2,cat,1_fake,000205.png,0.26974934339523315
stylegan2,cat,1_fake,000206.png,0.011072791181504726
stylegan2,cat,1_fake,000207.png,0.06751327216625214
stylegan2,cat,1_fake,000208.png,0.934664785861969
stylegan2,cat,1_fake,000209.png,0.14939744770526886
stylegan2,cat,1_fake,000210.png,0.032574038952589035
stylegan2,cat,1_fake,000211.png,0.9883884787559509
stylegan2,cat,1_fake,000212.png,0.8150612711906433
stylegan2,cat,1_fake,000213.png,0.16153042018413544
stylegan2,cat,1_fake,000214.png,0.01850375346839428
stylegan2,cat,1_fake,000215.png,0.24470891058444977
stylegan2,cat,1_fake,000216.png,0.07457677274942398
stylegan2,cat,1_fake,000217.png,0.9911175966262817
stylegan2,cat,1_fake,000218.png,0.24000415205955505
stylegan2,cat,1_fake,000219.png,0.9400281310081482
stylegan2,cat,1_fake,000220.png,0.9977961778640747
stylegan2,cat,1_fake,000221.png,0.27916666865348816
stylegan2,cat,1_fake,000222.png,0.006891592871397734
stylegan2,cat,1_fake,000223.png,0.010072137229144573
stylegan2,cat,1_fake,000224.png,0.9368230700492859
stylegan2,cat,1_fake,000225.png,0.2664458453655243
stylegan2,cat,1_fake,000226.png,0.9997738003730774
stylegan2,cat,1_fake,000227.png,0.005268141161650419
stylegan2,cat,1_fake,000228.png,0.9475564360618591
stylegan2,cat,1_fake,000229.png,0.3249964118003845
stylegan2,cat,1_fake,000230.png,0.2547871470451355
stylegan2,cat,1_fake,000231.png,0.6271616220474243
stylegan2,cat,1_fake,000232.png,0.10506128519773483
stylegan2,cat,1_fake,000233.png,0.23691685497760773
stylegan2,cat,1_fake,000234.png,0.7344059348106384
stylegan2,cat,1_fake,000235.png,0.5837149024009705
stylegan2,cat,1_fake,000236.png,0.9990718364715576
stylegan2,cat,1_fake,000237.png,0.2946294844150543
stylegan2,cat,1_fake,000238.png,0.9177170395851135
stylegan2,cat,1_fake,000239.png,0.0227816179394722
stylegan2,cat,1_fake,000240.png,0.6929960250854492
stylegan2,cat,1_fake,000241.png,0.16212429106235504
stylegan2,cat,1_fake,000242.png,0.015416769310832024
stylegan2,cat,1_fake,000243.png,0.04708504304289818
stylegan2,cat,1_fake,000244.png,0.46617788076400757
stylegan2,cat,1_fake,000245.png,0.04496926814317703
stylegan2,cat,1_fake,000246.png,0.39658868312835693
stylegan2,cat,1_fake,000247.png,0.23610737919807434
stylegan2,cat,1_fake,000248.png,0.08653256297111511
stylegan2,cat,1_fake,000249.png,0.8403039574623108
stylegan2,cat,1_fake,000250.png,0.021680673584342003
stylegan2,cat,1_fake,000251.png,0.2564707398414612
stylegan2,cat,1_fake,000252.png,0.9958810806274414
stylegan2,cat,1_fake,000253.png,0.9991077780723572
stylegan2,cat,1_fake,000254.png,0.26308879256248474
stylegan2,cat,1_fake,000255.png,0.19049015641212463
stylegan2,cat,1_fake,000256.png,0.31617048382759094
stylegan2,cat,1_fake,000257.png,0.8953537940979004
stylegan2,cat,1_fake,000258.png,0.5620601773262024
stylegan2,cat,1_fake,000259.png,0.15872110426425934
stylegan2,cat,1_fake,000260.png,0.9979934692382812
stylegan2,cat,1_fake,000261.png,0.7401756644248962
stylegan2,cat,1_fake,000262.png,0.09071066230535507
stylegan2,cat,1_fake,000263.png,0.9218660593032837
stylegan2,cat,1_fake,000264.png,0.6017586588859558
stylegan2,cat,1_fake,000265.png,0.5929135084152222
stylegan2,cat,1_fake,000266.png,0.001123070134781301
stylegan2,cat,1_fake,000267.png,0.19081301987171173
stylegan2,cat,1_fake,000268.png,0.05031174048781395
stylegan2,cat,1_fake,000269.png,0.13081148266792297
stylegan2,cat,1_fake,000270.png,0.9094159007072449
stylegan2,cat,1_fake,000271.png,0.996234118938446
stylegan2,cat,1_fake,000272.png,0.9271009564399719
stylegan2,cat,1_fake,000273.png,0.020700611174106598
stylegan2,cat,1_fake,000274.png,0.014098805375397205
stylegan2,cat,1_fake,000275.png,0.3523792624473572
stylegan2,cat,1_fake,000276.png,0.7640855312347412
stylegan2,cat,1_fake,000277.png,0.15662279725074768
stylegan2,cat,1_fake,000278.png,0.46600404381752014
stylegan2,cat,1_fake,000279.png,0.9642247557640076
stylegan2,cat,1_fake,000280.png,0.2444482147693634
stylegan2,cat,1_fake,000281.png,0.33637702465057373
stylegan2,cat,1_fake,000282.png,0.696459174156189
stylegan2,cat,1_fake,000283.png,0.9981319308280945
stylegan2,cat,1_fake,000284.png,0.9782966375350952
stylegan2,cat,1_fake,000285.png,0.596095860004425
stylegan2,cat,1_fake,000286.png,0.821503758430481
stylegan2,cat,1_fake,000287.png,0.2848060429096222
stylegan2,cat,1_fake,000288.png,0.9962383508682251
stylegan2,cat,1_fake,000289.png,0.15207582712173462
stylegan2,cat,1_fake,000290.png,0.012322199530899525
stylegan2,cat,1_fake,000291.png,0.9551385045051575
stylegan2,cat,1_fake,000292.png,0.854466438293457
stylegan2,cat,1_fake,000293.png,0.003830001223832369
stylegan2,cat,1_fake,000294.png,0.18225479125976562
stylegan2,cat,1_fake,000295.png,0.001904815318994224
stylegan2,cat,1_fake,000296.png,0.9668385982513428
stylegan2,cat,1_fake,000297.png,0.007491726893931627
stylegan2,cat,1_fake,000298.png,0.3107098937034607
stylegan2,cat,1_fake,000299.png,0.09247982501983643
stylegan2,cat,1_fake,000300.png,0.3128897547721863
stylegan2,cat,1_fake,000301.png,0.3256838619709015
stylegan2,cat,1_fake,000302.png,0.016778700053691864
stylegan2,cat,1_fake,000303.png,0.9938918352127075
stylegan2,cat,1_fake,000304.png,0.06046290695667267
stylegan2,cat,1_fake,000305.png,0.9678041338920593
stylegan2,cat,1_fake,000306.png,0.9232116937637329
stylegan2,cat,1_fake,000307.png,0.08459435403347015
stylegan2,cat,1_fake,000308.png,0.6509993076324463
stylegan2,cat,1_fake,000309.png,0.9540528655052185
stylegan2,cat,1_fake,000310.png,0.18807657063007355
stylegan2,cat,1_fake,000311.png,0.03509887307882309
stylegan2,cat,1_fake,000312.png,0.01575305685400963
stylegan2,cat,1_fake,000313.png,0.00868681538850069
stylegan2,cat,1_fake,000314.png,0.9994962215423584
stylegan2,cat,1_fake,000315.png,0.040080476552248
stylegan2,cat,1_fake,000316.png,0.994520902633667
stylegan2,cat,1_fake,000317.png,0.7964650988578796
stylegan2,cat,1_fake,000318.png,0.9476131200790405
stylegan2,cat,1_fake,000319.png,0.8747642636299133
stylegan2,cat,1_fake,000320.png,0.9996366500854492
stylegan2,cat,1_fake,000321.png,0.43403804302215576
stylegan2,cat,1_fake,000322.png,0.8981108665466309
stylegan2,cat,1_fake,000323.png,0.11269918829202652
stylegan2,cat,1_fake,000324.png,0.024380452930927277
stylegan2,cat,1_fake,000325.png,0.970207929611206
stylegan2,cat,1_fake,000326.png,0.7860491275787354
stylegan2,cat,1_fake,000327.png,0.7914043664932251
stylegan2,cat,1_fake,000328.png,0.21294230222702026
stylegan2,cat,1_fake,000329.png,0.38187187910079956
stylegan2,cat,1_fake,000330.png,0.9995823502540588
stylegan2,cat,1_fake,000331.png,0.03490489348769188
stylegan2,cat,1_fake,000332.png,0.31743696331977844
stylegan2,cat,1_fake,000333.png,0.001218294259160757
stylegan2,cat,1_fake,000334.png,0.029624512419104576
stylegan2,cat,1_fake,000335.png,0.2553262412548065
stylegan2,cat,1_fake,000336.png,0.07274901121854782
stylegan2,cat,1_fake,000337.png,0.10308632999658585
stylegan2,cat,1_fake,000338.png,0.008221209049224854
stylegan2,cat,1_fake,000339.png,0.8988690972328186
stylegan2,cat,1_fake,000340.png,0.03925195336341858
stylegan2,cat,1_fake,000341.png,0.039435166865587234
stylegan2,cat,1_fake,000342.png,0.6143641471862793
stylegan2,cat,1_fake,000343.png,0.005385111551731825
stylegan2,cat,1_fake,000344.png,0.038443729281425476
stylegan2,cat,1_fake,000345.png,0.1361624300479889
stylegan2,cat,1_fake,000346.png,0.016583820804953575
stylegan2,cat,1_fake,000347.png,0.1410549432039261
stylegan2,cat,1_fake,000348.png,0.0773439034819603
stylegan2,cat,1_fake,000349.png,0.999372661113739
stylegan2,cat,1_fake,000350.png,0.0806441605091095
stylegan2,cat,1_fake,000351.png,0.009633011184632778
stylegan2,cat,1_fake,000352.png,0.9980592131614685
stylegan2,cat,1_fake,000353.png,0.0711599811911583
stylegan2,cat,1_fake,000354.png,0.416622519493103
stylegan2,cat,1_fake,000355.png,0.019339459016919136
stylegan2,cat,1_fake,000356.png,0.9224043488502502
stylegan2,cat,1_fake,000357.png,0.15469104051589966
stylegan2,cat,1_fake,000358.png,0.9957861304283142
stylegan2,cat,1_fake,000359.png,0.5215887427330017
stylegan2,cat,1_fake,000360.png,0.2738071084022522
stylegan2,cat,1_fake,000361.png,0.8328850865364075
stylegan2,cat,1_fake,000362.png,0.9980968832969666
stylegan2,cat,1_fake,000363.png,0.35996007919311523
stylegan2,cat,1_fake,000364.png,0.9874854683876038
stylegan2,cat,1_fake,000365.png,0.23988978564739227
stylegan2,cat,1_fake,000366.png,0.17665840685367584
stylegan2,cat,1_fake,000367.png,0.650534987449646
stylegan2,cat,1_fake,000368.png,0.17233091592788696
stylegan2,cat,1_fake,000369.png,0.82444167137146
stylegan2,cat,1_fake,000370.png,0.9999527931213379
stylegan2,cat,1_fake,000371.png,0.2681923508644104
stylegan2,cat,1_fake,000372.png,0.5778263807296753
stylegan2,cat,1_fake,000373.png,0.18487417697906494
stylegan2,cat,1_fake,000374.png,0.01462981104850769
stylegan2,cat,1_fake,000375.png,0.9917455315589905
stylegan2,cat,1_fake,000376.png,0.10478676110506058
stylegan2,cat,1_fake,000377.png,0.9984182119369507
stylegan2,cat,1_fake,000378.png,0.16452038288116455
stylegan2,cat,1_fake,000379.png,0.31713706254959106
stylegan2,cat,1_fake,000380.png,0.05677126720547676
stylegan2,cat,1_fake,000381.png,0.6197869181632996
stylegan2,cat,1_fake,000382.png,0.2031141072511673
stylegan2,cat,1_fake,000383.png,0.2689152956008911
stylegan2,cat,1_fake,000384.png,0.06337155401706696
stylegan2,cat,1_fake,000385.png,0.015340846963226795
stylegan2,cat,1_fake,000386.png,0.04068143293261528
stylegan2,cat,1_fake,000387.png,0.021236615255475044
stylegan2,cat,1_fake,000388.png,0.6809801459312439
stylegan2,cat,1_fake,000389.png,0.5390150547027588
stylegan2,cat,1_fake,000390.png,0.06433574855327606
stylegan2,cat,1_fake,000391.png,0.9973874688148499
stylegan2,cat,1_fake,000392.png,0.2129080593585968
stylegan2,cat,1_fake,000393.png,0.009966825135052204
stylegan2,cat,1_fake,000394.png,0.9979999661445618
stylegan2,cat,1_fake,000395.png,0.7768031358718872
stylegan2,cat,1_fake,000396.png,0.9867916107177734
stylegan2,cat,1_fake,000397.png,0.004524922929704189
stylegan2,cat,1_fake,000398.png,0.021981341764330864
stylegan2,cat,1_fake,000399.png,0.9997876286506653
stylegan2,cat,1_fake,000400.png,0.8757891654968262
stylegan2,cat,1_fake,000401.png,0.0059733581729233265
stylegan2,cat,1_fake,000402.png,0.9637890458106995
stylegan2,cat,1_fake,000403.png,0.7495192289352417
stylegan2,cat,1_fake,000404.png,0.9783828854560852
stylegan2,cat,1_fake,000405.png,0.9991752505302429
stylegan2,cat,1_fake,000406.png,0.8044236898422241
stylegan2,cat,1_fake,000407.png,0.9988731741905212
stylegan2,cat,1_fake,000408.png,0.052057281136512756
stylegan2,cat,1_fake,000409.png,0.009796981699764729
stylegan2,cat,1_fake,000410.png,0.13517767190933228
stylegan2,cat,1_fake,000411.png,0.96163010597229
stylegan2,cat,1_fake,000412.png,0.6915268301963806
stylegan2,cat,1_fake,000413.png,0.011135131120681763
stylegan2,cat,1_fake,000414.png,0.8637600541114807
stylegan2,cat,1_fake,000415.png,0.9732081890106201
stylegan2,cat,1_fake,000416.png,0.06806646287441254
stylegan2,cat,1_fake,000417.png,0.06727419793605804
stylegan2,cat,1_fake,000418.png,0.11288538575172424
stylegan2,cat,1_fake,000419.png,0.30910050868988037
stylegan2,cat,1_fake,000420.png,0.05119416490197182
stylegan2,cat,1_fake,000421.png,0.00503640528768301
stylegan2,cat,1_fake,000422.png,0.8577630519866943
stylegan2,cat,1_fake,000423.png,0.16955819725990295
stylegan2,cat,1_fake,000424.png,0.05925898626446724
stylegan2,cat,1_fake,000425.png,0.9987373948097229
stylegan2,cat,1_fake,000426.png,0.7876996994018555
stylegan2,cat,1_fake,000427.png,0.01924682781100273
stylegan2,cat,1_fake,000428.png,0.9966835379600525
stylegan2,cat,1_fake,000429.png,0.04800691828131676
stylegan2,cat,1_fake,000430.png,0.21592356264591217
stylegan2,cat,1_fake,000431.png,0.15120382606983185
stylegan2,cat,1_fake,000432.png,0.04329169914126396
stylegan2,cat,1_fake,000433.png,0.52949458360672
stylegan2,cat,1_fake,000434.png,0.1933482140302658
stylegan2,cat,1_fake,000435.png,0.62172931432724
stylegan2,cat,1_fake,000436.png,0.9317971467971802
stylegan2,cat,1_fake,000437.png,0.7645546793937683
stylegan2,cat,1_fake,000438.png,0.23175710439682007
stylegan2,cat,1_fake,000439.png,0.019691117107868195
stylegan2,cat,1_fake,000440.png,0.909322202205658
stylegan2,cat,1_fake,000441.png,0.008746657520532608
stylegan2,cat,1_fake,000442.png,0.6202051043510437
stylegan2,cat,1_fake,000443.png,0.004681533668190241
stylegan2,cat,1_fake,000444.png,0.006993707735091448
stylegan2,cat,1_fake,000445.png,0.9336904883384705
stylegan2,cat,1_fake,000446.png,0.0020233343821018934
stylegan2,cat,1_fake,000447.png,0.9997461438179016
stylegan2,cat,1_fake,000448.png,0.5660325288772583
stylegan2,cat,1_fake,000449.png,0.008637956343591213
stylegan2,cat,1_fake,000450.png,0.042785268276929855
stylegan2,cat,1_fake,000451.png,0.34715747833251953
stylegan2,cat,1_fake,000452.png,0.34751322865486145
stylegan2,cat,1_fake,000453.png,0.17614653706550598
stylegan2,cat,1_fake,000454.png,0.09627591073513031
stylegan2,cat,1_fake,000455.png,0.9718772768974304
stylegan2,cat,1_fake,000456.png,0.9965632557868958
stylegan2,cat,1_fake,000457.png,0.8704397678375244
stylegan2,cat,1_fake,000458.png,0.2718520164489746
stylegan2,cat,1_fake,000459.png,0.9633132815361023
stylegan2,cat,1_fake,000460.png,0.9967893362045288
stylegan2,cat,1_fake,000461.png,0.07377883046865463
stylegan2,cat,1_fake,000462.png,0.4138426184654236
stylegan2,cat,1_fake,000463.png,0.32917070388793945
stylegan2,cat,1_fake,000464.png,0.0336163230240345
stylegan2,cat,1_fake,000465.png,0.00544771971181035
stylegan2,cat,1_fake,000466.png,0.028075596317648888
stylegan2,cat,1_fake,000467.png,0.9988011121749878
stylegan2,cat,1_fake,000468.png,0.9956201910972595
stylegan2,cat,1_fake,000469.png,0.936843991279602
stylegan2,cat,1_fake,000470.png,0.009146836586296558
stylegan2,cat,1_fake,000471.png,0.9961400628089905
stylegan2,cat,1_fake,000472.png,0.23088805377483368
stylegan2,cat,1_fake,000473.png,0.000147847764310427
stylegan2,cat,1_fake,000474.png,0.010701196268200874
stylegan2,cat,1_fake,000475.png,0.9448999166488647
stylegan2,cat,1_fake,000476.png,0.13926056027412415
stylegan2,cat,1_fake,000477.png,0.10887373238801956
stylegan2,cat,1_fake,000478.png,0.8279592394828796
stylegan2,cat,1_fake,000479.png,0.05054381862282753
stylegan2,cat,1_fake,000480.png,0.9959893822669983
stylegan2,cat,1_fake,000481.png,0.6500460505485535
stylegan2,cat,1_fake,000482.png,0.09290121495723724
stylegan2,cat,1_fake,000483.png,0.9997335076332092
stylegan2,cat,1_fake,000484.png,0.048942361027002335
stylegan2,cat,1_fake,000485.png,0.5787784457206726
stylegan2,cat,1_fake,000486.png,0.711713969707489
stylegan2,cat,1_fake,000487.png,0.9997085928916931
stylegan2,cat,1_fake,000488.png,0.9999972581863403
stylegan2,cat,1_fake,000489.png,0.021887462586164474
stylegan2,cat,1_fake,000490.png,0.016182688996195793
stylegan2,cat,1_fake,000491.png,0.030275074765086174
stylegan2,cat,1_fake,000492.png,0.19611167907714844
stylegan2,cat,1_fake,000493.png,0.00569157674908638
stylegan2,cat,1_fake,000494.png,0.9181784987449646
stylegan2,cat,1_fake,000495.png,0.9574595093727112
stylegan2,cat,1_fake,000496.png,0.0845775157213211
stylegan2,cat,1_fake,000497.png,0.46149903535842896
stylegan2,cat,1_fake,000498.png,0.9291847944259644
